Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Subcategory,Brand,Price,Quantity,Discount,Sales,Profit,State,City,Pin_Code,Payment_Type,Delivery_Status
10154,2025-01-18,C57115,Emily Pearson,P7624,iPhone 13,Electronics,Mobile Phones,Apple,8432,3,5,24031,5222,Delhi,New Delhi,08394,Prepaid,Delivered
10155,2025-01-10,C83174,Patrick Williams,P1084,Nilkamal Cabinet,Home,Furniture,Nilkamal,15030,2,20,24048,4075,Rajasthan,Jaipur,81915,COD,Delivered
10156,2024-11-26,C41678,John Oneal,P2269,Dell Inspiron,Electronics,Laptops,Dell,36973,1,0,36973,7362,Tamil Nadu,Chennai,01826,COD,Delivered
10157,2025-03-29,C49946,Andrea Camacho,P6884,IKEA Table,Home,Furniture,IKEA,49168,2,5,93419,13670,Delhi,New Delhi,90455,COD,Cancelled
10158,2025-03-09,C47080,Jennifer Ward,P6877,Adidas Running Shoes,Fashion,Footwear,Adidas,53585,2,20,85736,23469,Delhi,New Delhi,15725,COD,Cancelled
10159,2025-02-13,C66612,Devin Bowman,P6636,Allen Solly Shirt,Fashion,Clothing,Allen Solly,38107,1,15,32391,9093,Maharashtra,Mumbai,38843,COD,Delivered
10160,2025-03-06,C41920,Brenda Berry,P8565,Pigeon Gas Stove,Home,Kitchen,Pigeon,66444,1,0,66444,15695,West Bengal,Kolkata,25562,COD,Cancelled
10161,2024-11-05,C84172,Mitchell Cruz,P8729,Milton Water Bottle,Home,Kitchen,Milton,53335,3,10,144004,28417,Karnataka,Bengaluru,43845,Prepaid,Delivered
10162,2025-01-05,C51568,Melissa Hernandez,P6354,Nike Sneakers,Fashion,Footwear,Nike,7373,3,0,22119,4010,Karnataka,Bengaluru,93408,Prepaid,Cancelled
10163,2024-11-13,C33405,Beverly Lozano,P1073,iPhone 13,Electronics,Mobile Phones,Apple,48730,1,5,46294,13452,Maharashtra,Mumbai,58713,COD,Cancelled
10164,2024-12-22,C26994,Jasmine Roman,P9797,Mi Band 6,Electronics,Wearables,Mi,27131,1,15,23061,3218,Maharashtra,Mumbai,51558,COD,Delivered
10165,2025-03-06,C33217,Craig Bentley,P5412,Redmi Note 11,Electronics,Mobile Phones,Redmi,51060,2,0,102120,19113,West Bengal,Kolkata,77378,Prepaid,Cancelled
10166,2025-03-02,C13742,James Young,P2691,Nilkamal Cabinet,Home,Furniture,Nilkamal,49164,2,15,83579,19068,Tamil Nadu,Chennai,11597,Prepaid,Shipped
10167,2025-04-03,C23564,Anthony Little,P7900,Bata Sandals,Fashion,Footwear,Bata,19598,3,5,55854,9818,Tamil Nadu,Chennai,23225,COD,Delivered
10168,2024-11-30,C76586,Lisa Bush,P8453,Milton Water Bottle,Home,Kitchen,Milton,14832,3,15,37822,4724,West Bengal,Kolkata,67625,COD,Delivered
10169,2025-03-10,C81797,Shawn Gomez,P5070,Nike Sneakers,Fashion,Footwear,Nike,34349,2,0,68698,14632,Karnataka,Bengaluru,60570,Prepaid,Shipped
10170,2024-10-26,C56012,Kelli Huber,P8036,Levi's Jeans,Fashion,Clothing,Levi's,59589,3,0,178767,37629,Rajasthan,Jaipur,72221,COD,Delivered
10171,2025-03-07,C41596,Lauren Henry,P3438,Allen Solly Shirt,Fashion,Clothing,Allen Solly,19480,1,15,16558,2595,Gujarat,Ahmedabad,92790,COD,Cancelled
10172,2025-01-16,C78469,Derek Williams,P6479,Prestige Cooker,Home,Kitchen,Prestige,40308,3,0,120924,34976,Delhi,New Delhi,21847,COD,Delivered
10173,2024-12-22,C91498,Matthew Taylor,P9534,Dell Inspiron,Electronics,Laptops,Dell,25593,2,15,43508,6022,West Bengal,Kolkata,56566,Prepaid,Shipped
10174,2025-02-25,C34594,Lee Grant,P4495,IKEA Table,Home,Furniture,IKEA,69053,3,20,165727,35886,Delhi,New Delhi,29464,COD,Cancelled
10175,2025-01-12,C88389,Lee Obrien,P2020,Adidas Running Shoes,Fashion,Footwear,Adidas,64931,3,10,175314,37020,Delhi,New Delhi,11723,Prepaid,Delivered
10176,2025-03-19,C27585,Joshua Barry,P5692,Lenovo IdeaPad,Electronics,Laptops,Lenovo,30359,3,0,91077,24808,Rajasthan,Jaipur,33989,COD,Cancelled
10177,2024-10-21,C99525,Cheryl Miller,P8190,Zara Dress,Fashion,Clothing,Zara,26184,1,10,23566,4984,Karnataka,Bengaluru,69250,COD,Shipped
10178,2024-12-22,C96931,Dakota Chambers,P9857,Levi's Jeans,Fashion,Clothing,Levi's,20213,1,0,20213,5060,West Bengal,Kolkata,96917,COD,Cancelled
10179,2024-12-13,C37527,Scott Scott,P4448,Adidas Running Shoes,Fashion,Footwear,Adidas,54233,1,0,54233,14685,Tamil Nadu,Chennai,45581,COD,Cancelled
10180,2025-04-03,C93018,Amanda Villa,P9073,Noise Smartwatch,Electronics,Wearables,Noise,65187,2,15,110818,23137,Maharashtra,Mumbai,09982,Prepaid,Cancelled
10181,2024-10-17,C12004,Nathaniel Williams,P1456,Lenovo IdeaPad,Electronics,Laptops,Lenovo,48187,2,0,96374,23998,Rajasthan,Jaipur,54518,Prepaid,Cancelled
10182,2025-01-19,C87056,Bruce Miller,P7292,IKEA Table,Home,Furniture,IKEA,62047,2,0,124094,27140,Karnataka,Bengaluru,13441,Prepaid,Shipped
10183,2025-03-25,C76429,Jennifer Calhoun,P9639,Bata Sandals,Fashion,Footwear,Bata,35587,1,0,35587,4660,Gujarat,Ahmedabad,58256,COD,Delivered
10184,2025-02-11,C72841,Jeffery Fischer,P2948,Allen Solly Shirt,Fashion,Clothing,Allen Solly,4183,1,15,3556,787,Delhi,New Delhi,52205,Prepaid,Delivered
10185,2024-10-23,C66330,Danielle Robinson,P4105,iPhone 13,Electronics,Mobile Phones,Apple,36650,2,15,62305,7669,Karnataka,Bengaluru,37069,COD,Cancelled
10186,2024-12-23,C81004,Jeffrey Hawkins,P5224,Pigeon Gas Stove,Home,Kitchen,Pigeon,68553,3,0,205659,27206,West Bengal,Kolkata,37922,Prepaid,Cancelled
10187,2025-02-11,C53460,Christina Phillips,P3101,HP Pavilion,Electronics,Laptops,HP,55742,1,10,50168,10741,Tamil Nadu,Chennai,58406,Prepaid,Cancelled
10188,2025-01-23,C73605,Kimberly Green,P4770,Noise Smartwatch,Electronics,Wearables,Noise,46524,1,20,37219,9947,Delhi,New Delhi,30881,Prepaid,Cancelled
10189,2024-10-19,C62302,Richard Garcia,P8630,Mi Band 6,Electronics,Wearables,Mi,58538,2,5,111222,17110,Karnataka,Bengaluru,96561,Prepaid,Delivered
10190,2025-01-04,C51121,Dustin Fitzgerald,P2385,Lenovo IdeaPad,Electronics,Laptops,Lenovo,1059,1,10,953,154,Gujarat,Ahmedabad,86958,COD,Delivered
10191,2024-10-17,C90178,Kaylee Trevino,P2456,HP Pavilion,Electronics,Laptops,HP,22821,3,10,61617,18227,Tamil Nadu,Chennai,16464,COD,Shipped
10192,2024-12-29,C64344,Bailey Mclaughlin,P8159,IKEA Table,Home,Furniture,IKEA,11534,3,15,29412,8804,Delhi,New Delhi,47543,COD,Delivered
10193,2024-11-29,C98294,Michele Guerrero,P9975,IKEA Table,Home,Furniture,IKEA,4002,1,10,3602,415,Gujarat,Ahmedabad,29541,COD,Shipped
10194,2025-03-08,C95654,Cynthia Holmes,P7858,Bata Sandals,Fashion,Footwear,Bata,33612,3,20,80669,10326,Tamil Nadu,Chennai,88928,Prepaid,Shipped
10195,2024-12-18,C46814,Mark Mitchell,P7135,Pigeon Gas Stove,Home,Kitchen,Pigeon,41992,3,15,107080,29755,Gujarat,Ahmedabad,22964,Prepaid,Shipped
10196,2024-11-11,C32221,Kristen Murphy,P3108,Prestige Cooker,Home,Kitchen,Prestige,63563,2,0,127126,18776,Karnataka,Bengaluru,77234,Prepaid,Delivered
10197,2025-02-16,C67366,Carlos Foster,P8069,Lenovo IdeaPad,Electronics,Laptops,Lenovo,55251,1,20,44201,6600,Karnataka,Bengaluru,23669,COD,Shipped
10198,2025-01-23,C71698,Brandy Clark DVM,P4052,Prestige Cooker,Home,Kitchen,Prestige,69712,2,5,132453,19847,Delhi,New Delhi,65609,COD,Delivered
10199,2025-02-03,C82309,Tracy Young,P3110,Adidas Running Shoes,Fashion,Footwear,Adidas,31491,3,15,80302,22890,Gujarat,Ahmedabad,17819,Prepaid,Delivered
10200,2025-03-23,C86207,James Franklin,P8551,Milton Water Bottle,Home,Kitchen,Milton,33499,3,10,90447,23491,Rajasthan,Jaipur,17873,Prepaid,Cancelled
10201,2025-02-15,C36186,Dr. Luis Johnson MD,P3077,HP Pavilion,Electronics,Laptops,HP,50940,3,15,129897,18510,Tamil Nadu,Chennai,64621,COD,Delivered
10202,2025-01-12,C21267,Tyler Peters,P6657,Prestige Cooker,Home,Kitchen,Prestige,2382,3,5,6789,1691,West Bengal,Kolkata,21870,COD,Shipped
10203,2025-02-21,C96748,Rhonda Mclaughlin,P9376,Zara Dress,Fashion,Clothing,Zara,11044,1,20,8835,1312,Delhi,New Delhi,72070,Prepaid,Delivered
10204,2024-12-15,C18786,Angela Taylor,P3420,IKEA Table,Home,Furniture,IKEA,60062,3,5,171177,37653,Tamil Nadu,Chennai,53172,COD,Delivered
10205,2025-03-01,C56032,Eugene Carter,P7502,Urban Ladder Chair,Home,Furniture,Urban Ladder,39974,3,10,107930,13677,West Bengal,Kolkata,08257,Prepaid,Cancelled
10206,2024-11-25,C54482,Nicholas Nixon,P7237,Allen Solly Shirt,Fashion,Clothing,Allen Solly,19261,2,10,34670,9968,Gujarat,Ahmedabad,45480,COD,Shipped
10207,2025-04-01,C61886,Nicholas Barrett,P5344,Nilkamal Cabinet,Home,Furniture,Nilkamal,66734,2,20,106774,28686,Delhi,New Delhi,34593,COD,Delivered
10208,2024-12-21,C77419,Elizabeth Kelly,P5243,Noise Smartwatch,Electronics,Wearables,Noise,68814,3,20,165154,44136,Gujarat,Ahmedabad,71216,COD,Shipped
10209,2024-10-27,C66809,Brittany Johnson,P4297,Zara Dress,Fashion,Clothing,Zara,7836,3,5,22333,6558,West Bengal,Kolkata,82791,Prepaid,Delivered
10210,2024-10-27,C88274,Andrew Perez,P5385,HP Pavilion,Electronics,Laptops,HP,29387,1,20,23510,3167,Gujarat,Ahmedabad,86205,COD,Cancelled
10211,2024-12-18,C11181,Antonio Stanton,P2438,Prestige Cooker,Home,Kitchen,Prestige,22951,2,5,43607,7789,West Bengal,Kolkata,55898,COD,Shipped
10212,2024-11-11,C86293,Cindy Graham,P4417,Bata Sandals,Fashion,Footwear,Bata,4241,1,0,4241,928,Karnataka,Bengaluru,47429,COD,Cancelled
10213,2024-12-15,C60325,Gary Hatfield,P4714,HP Pavilion,Electronics,Laptops,HP,24437,2,5,46430,10324,Tamil Nadu,Chennai,98452,COD,Cancelled
10214,2025-01-03,C10360,Jason Baker,P4097,Lenovo IdeaPad,Electronics,Laptops,Lenovo,5109,3,5,14561,2919,West Bengal,Kolkata,70144,COD,Shipped
10215,2025-03-21,C18056,Melissa Ford,P2276,Nike Sneakers,Fashion,Footwear,Nike,36964,2,15,62839,13937,Karnataka,Bengaluru,05998,COD,Cancelled
10216,2025-02-02,C70117,Jennifer Myers,P7867,iPhone 13,Electronics,Mobile Phones,Apple,34940,3,15,89097,19744,West Bengal,Kolkata,00908,Prepaid,Cancelled
10217,2025-01-21,C26567,Sean Palmer,P7975,Milton Water Bottle,Home,Kitchen,Milton,15606,1,15,13265,2107,Gujarat,Ahmedabad,96502,Prepaid,Cancelled
10218,2025-02-28,C44370,Gary Larsen,P1242,Bata Sandals,Fashion,Footwear,Bata,47621,3,20,114290,29757,Maharashtra,Mumbai,23605,Prepaid,Cancelled
10219,2024-12-02,C28152,Tina Kemp,P7423,Dell Inspiron,Electronics,Laptops,Dell,64089,1,10,57680,13058,Delhi,New Delhi,97862,Prepaid,Cancelled
10220,2025-03-17,C94397,Kristina Robbins,P5869,Prestige Cooker,Home,Kitchen,Prestige,28425,2,0,56850,6221,Rajasthan,Jaipur,56491,COD,Delivered
10221,2025-04-01,C63306,Lisa Ellis,P3758,Bata Sandals,Fashion,Footwear,Bata,59417,3,5,169338,35919,Delhi,New Delhi,20171,Prepaid,Cancelled
10222,2025-02-12,C21702,Dawn Shaffer,P2149,Urban Ladder Chair,Home,Furniture,Urban Ladder,36110,2,5,68609,12393,Maharashtra,Mumbai,96539,Prepaid,Cancelled
10223,2024-12-28,C11344,Timothy Johnson,P6297,IKEA Table,Home,Furniture,IKEA,19461,3,5,55464,15955,Maharashtra,Mumbai,12247,COD,Delivered
10224,2024-12-24,C29052,Chris Young,P9776,Adidas Running Shoes,Fashion,Footwear,Adidas,49892,1,10,44903,8541,Gujarat,Ahmedabad,47137,COD,Shipped
10225,2024-11-16,C79002,Jennifer Nelson,P2212,Redmi Note 11,Electronics,Mobile Phones,Redmi,58508,2,15,99464,20732,Tamil Nadu,Chennai,65029,COD,Cancelled
10226,2024-12-31,C38747,Joseph Roberts,P7292,boAt Smart Band,Electronics,Wearables,boAt,68035,2,5,129266,35659,Delhi,New Delhi,61962,Prepaid,Delivered
10227,2024-10-22,C94480,Laura Baker,P6229,Milton Water Bottle,Home,Kitchen,Milton,9927,3,10,26803,5711,Karnataka,Bengaluru,90526,COD,Shipped
10228,2024-10-23,C97775,Nathan Powell,P9393,Nilkamal Cabinet,Home,Furniture,Nilkamal,46248,1,20,36998,3978,West Bengal,Kolkata,65513,COD,Shipped
10229,2024-10-25,C10903,Patrick Johnson,P1397,Noise Smartwatch,Electronics,Wearables,Noise,63297,1,10,56967,10655,Tamil Nadu,Chennai,89725,Prepaid,Cancelled
10230,2025-02-25,C77984,Patty Roberts,P7866,Prestige Cooker,Home,Kitchen,Prestige,48015,1,10,43214,5876,Karnataka,Bengaluru,90430,COD,Shipped
10231,2025-03-12,C10170,Joseph Peterson,P8868,Milton Water Bottle,Home,Kitchen,Milton,63575,3,10,171652,40627,Rajasthan,Jaipur,33352,Prepaid,Delivered
10232,2024-11-25,C78933,William Ballard,P3841,Pigeon Gas Stove,Home,Kitchen,Pigeon,38720,3,20,92928,18283,Maharashtra,Mumbai,32305,COD,Cancelled
10233,2025-02-06,C90159,Kim Hutchinson,P8037,Zara Dress,Fashion,Clothing,Zara,43960,2,20,70336,17858,Rajasthan,Jaipur,21806,Prepaid,Cancelled
10234,2025-04-11,C61307,Brittany Mathis,P4902,Dell Inspiron,Electronics,Laptops,Dell,39694,1,5,37709,5693,Delhi,New Delhi,01692,COD,Shipped
10235,2025-02-06,C88554,Krystal Farley,P8861,Nike Sneakers,Fashion,Footwear,Nike,32925,1,10,29632,6225,Tamil Nadu,Chennai,48105,Prepaid,Shipped
10236,2024-12-11,C36845,Erica Patton,P5812,Milton Water Bottle,Home,Kitchen,Milton,47915,3,5,136558,33045,Maharashtra,Mumbai,79236,COD,Delivered
10237,2025-01-07,C61076,Mrs. Brenda Williams,P8509,Nike Sneakers,Fashion,Footwear,Nike,54308,2,0,108616,11803,Delhi,New Delhi,16996,Prepaid,Cancelled
10238,2024-12-21,C20608,Tiffany Castillo,P2884,Zara Dress,Fashion,Clothing,Zara,64758,2,10,116564,31437,Gujarat,Ahmedabad,87560,COD,Delivered
10239,2025-03-23,C17696,Deanna Salazar,P4610,Nike Sneakers,Fashion,Footwear,Nike,58425,2,20,93480,26157,Rajasthan,Jaipur,09708,COD,Shipped
10240,2025-01-30,C98656,Diana Greer,P2569,Noise Smartwatch,Electronics,Wearables,Noise,12959,3,0,38877,10532,Tamil Nadu,Chennai,69907,COD,Cancelled
10241,2024-11-17,C83860,Mark Riley,P3103,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,13514,3,10,36488,4316,Tamil Nadu,Chennai,66551,COD,Cancelled
10242,2025-02-15,C85467,Lisa Fischer,P4740,Pigeon Gas Stove,Home,Kitchen,Pigeon,39729,1,5,37743,8231,Delhi,New Delhi,35334,Prepaid,Delivered
10243,2024-12-15,C43800,Jeffrey Ewing,P4258,Levi's Jeans,Fashion,Clothing,Levi's,36561,1,0,36561,4653,Rajasthan,Jaipur,94599,COD,Delivered
10244,2024-12-09,C87173,Kimberly Spencer,P5575,Lenovo IdeaPad,Electronics,Laptops,Lenovo,63880,3,5,182058,45710,Gujarat,Ahmedabad,45362,COD,Delivered
10245,2024-11-21,C88528,Jessica Thomas,P8945,Prestige Cooker,Home,Kitchen,Prestige,19799,1,20,15839,3724,West Bengal,Kolkata,01277,Prepaid,Delivered
10246,2025-03-10,C80588,Rachel Miles,P5511,boAt Smart Band,Electronics,Wearables,boAt,29834,3,5,85027,16268,Gujarat,Ahmedabad,74331,COD,Delivered
10247,2024-12-29,C98510,Travis Hoffman,P5681,Prestige Cooker,Home,Kitchen,Prestige,46849,2,10,84328,14380,Tamil Nadu,Chennai,54455,COD,Delivered
10248,2025-02-16,C82400,Regina Perez,P8550,Adidas Running Shoes,Fashion,Footwear,Adidas,50226,1,20,40181,11319,Maharashtra,Mumbai,02557,Prepaid,Cancelled
10249,2024-12-25,C28898,Teresa Frazier,P1839,Zara Dress,Fashion,Clothing,Zara,26569,1,0,26569,4065,Karnataka,Bengaluru,83195,COD,Cancelled
10250,2024-12-23,C55131,Kathleen Simon,P8269,Zara Dress,Fashion,Clothing,Zara,17497,3,20,41993,8980,Gujarat,Ahmedabad,33163,Prepaid,Shipped
10251,2025-02-03,C77665,Denise Duffy,P9302,IKEA Table,Home,Furniture,IKEA,62434,1,15,53069,15813,Maharashtra,Mumbai,55548,COD,Delivered
10252,2024-10-31,C98275,Cynthia Reeves,P9977,Adidas Running Shoes,Fashion,Footwear,Adidas,27412,1,5,26041,3100,West Bengal,Kolkata,67203,COD,Delivered
10253,2025-04-07,C37868,Michele Rubio,P4199,Prestige Cooker,Home,Kitchen,Prestige,65459,1,5,62186,17719,Maharashtra,Mumbai,22060,Prepaid,Cancelled
10254,2025-01-09,C82120,Tanya Walters,P6658,Nilkamal Cabinet,Home,Furniture,Nilkamal,52760,3,10,142452,33409,West Bengal,Kolkata,36133,Prepaid,Shipped
10255,2024-12-04,C36988,Peter Kelly,P4876,Prestige Cooker,Home,Kitchen,Prestige,58742,1,20,46994,11110,Rajasthan,Jaipur,43461,Prepaid,Delivered
10256,2024-11-02,C69472,Johnathan Farmer,P2452,Bata Sandals,Fashion,Footwear,Bata,37184,3,10,100397,17914,Gujarat,Ahmedabad,27080,COD,Cancelled
10257,2025-03-13,C90515,Jeffrey Reid,P5635,Dell Inspiron,Electronics,Laptops,Dell,12581,1,5,11952,2174,Delhi,New Delhi,88722,Prepaid,Shipped
10258,2024-12-30,C28871,Samantha Aguilar,P4139,Nilkamal Cabinet,Home,Furniture,Nilkamal,20082,1,20,16066,2640,Gujarat,Ahmedabad,46976,Prepaid,Shipped
10259,2025-03-26,C36244,Kristy Ramirez,P3540,Zara Dress,Fashion,Clothing,Zara,50656,2,0,101312,13023,Maharashtra,Mumbai,03686,COD,Cancelled
10260,2025-01-01,C79037,Joseph Williams,P4466,boAt Smart Band,Electronics,Wearables,boAt,46865,1,20,37492,4863,Tamil Nadu,Chennai,74677,COD,Shipped
10261,2025-04-01,C25305,Aaron Lee,P7007,Redmi Note 11,Electronics,Mobile Phones,Redmi,56550,1,0,56550,9035,West Bengal,Kolkata,15025,Prepaid,Cancelled
10262,2025-02-23,C94854,Amanda Hebert,P5260,Redmi Note 11,Electronics,Mobile Phones,Redmi,33196,3,0,99588,10558,Gujarat,Ahmedabad,03828,Prepaid,Shipped
10263,2024-12-16,C86787,Calvin Haney,P4984,Levi's Jeans,Fashion,Clothing,Levi's,32141,3,0,96423,22733,Tamil Nadu,Chennai,83806,Prepaid,Shipped
10264,2024-12-08,C11724,Charles Hernandez,P2730,iPhone 13,Electronics,Mobile Phones,Apple,19908,3,5,56738,15299,Rajasthan,Jaipur,40621,Prepaid,Delivered
10265,2025-01-23,C46626,Calvin Anderson,P8397,Lenovo IdeaPad,Electronics,Laptops,Lenovo,62319,3,10,168261,36288,Maharashtra,Mumbai,63532,Prepaid,Delivered
10266,2025-03-01,C17682,Pamela Williams,P2460,Allen Solly Shirt,Fashion,Clothing,Allen Solly,54450,2,0,108900,32318,Gujarat,Ahmedabad,68607,Prepaid,Delivered
10267,2024-10-24,C87667,Melissa Terry,P7894,Prestige Cooker,Home,Kitchen,Prestige,69536,1,15,59106,9690,Rajasthan,Jaipur,51260,Prepaid,Shipped
10268,2024-11-19,C85791,Kevin Miller,P2555,Milton Water Bottle,Home,Kitchen,Milton,44501,3,20,106802,24688,West Bengal,Kolkata,73874,Prepaid,Shipped
10269,2024-11-18,C68347,Christina Green,P8328,IKEA Table,Home,Furniture,IKEA,35317,2,0,70634,12261,West Bengal,Kolkata,92304,Prepaid,Shipped
10270,2025-03-02,C16811,David Walls,P1123,Nilkamal Cabinet,Home,Furniture,Nilkamal,56557,2,20,90491,24305,Gujarat,Ahmedabad,20843,Prepaid,Delivered
10271,2025-03-11,C44968,Kristen Johnson,P9149,Lenovo IdeaPad,Electronics,Laptops,Lenovo,34698,1,15,29493,8141,Karnataka,Bengaluru,77244,COD,Delivered
10272,2024-11-19,C45144,Amanda Todd,P1511,Noise Smartwatch,Electronics,Wearables,Noise,28230,2,10,50814,12282,Rajasthan,Jaipur,09891,Prepaid,Cancelled
10273,2024-11-22,C67157,Joyce Allen,P6857,Zara Dress,Fashion,Clothing,Zara,26236,2,15,44601,11412,Delhi,New Delhi,60619,Prepaid,Delivered
10274,2025-01-25,C71915,Gene Rios,P8419,Bata Sandals,Fashion,Footwear,Bata,47404,2,15,80587,14669,Tamil Nadu,Chennai,62954,Prepaid,Delivered
10275,2025-03-14,C27172,Kimberly Hoover,P1938,iPhone 13,Electronics,Mobile Phones,Apple,51627,3,15,131649,19417,Gujarat,Ahmedabad,45508,Prepaid,Shipped
10276,2024-10-16,C98514,Angela Patterson,P3366,Nike Sneakers,Fashion,Footwear,Nike,37511,3,0,112533,23810,Gujarat,Ahmedabad,46680,COD,Delivered
10277,2025-02-03,C10199,Roy Hunt,P9943,Dell Inspiron,Electronics,Laptops,Dell,60288,1,5,57274,10017,Gujarat,Ahmedabad,83937,COD,Shipped
10278,2024-11-08,C32440,Timothy White,P2884,Levi's Jeans,Fashion,Clothing,Levi's,14533,1,0,14533,2411,Delhi,New Delhi,16898,COD,Cancelled
10279,2024-10-19,C75669,Lawrence Williams,P3695,Adidas Running Shoes,Fashion,Footwear,Adidas,38839,3,0,116517,17380,Rajasthan,Jaipur,85093,Prepaid,Cancelled
10280,2024-10-28,C68270,Rebecca Buck,P7201,Redmi Note 11,Electronics,Mobile Phones,Redmi,34794,3,5,99163,18640,Rajasthan,Jaipur,79203,Prepaid,Cancelled
10281,2025-03-14,C12140,Carol Hull,P8587,Redmi Note 11,Electronics,Mobile Phones,Redmi,11861,3,15,30246,4287,Gujarat,Ahmedabad,10648,COD,Delivered
10282,2025-01-03,C94558,Henry Winters,P6682,IKEA Table,Home,Furniture,IKEA,56766,3,0,170298,37091,Tamil Nadu,Chennai,99652,Prepaid,Shipped
10283,2024-12-04,C77255,Kristine Lara,P4641,Zara Dress,Fashion,Clothing,Zara,62283,3,10,168164,28406,Rajasthan,Jaipur,54532,Prepaid,Delivered
10284,2024-11-20,C70591,Robert Lee,P9479,Nike Sneakers,Fashion,Footwear,Nike,63163,3,10,170540,40097,Maharashtra,Mumbai,51312,Prepaid,Shipped
10285,2024-10-28,C33883,Caleb Bell,P7025,Lenovo IdeaPad,Electronics,Laptops,Lenovo,44485,3,5,126782,13513,West Bengal,Kolkata,23712,COD,Shipped
10286,2025-01-02,C11561,Martha Smith,P5570,Noise Smartwatch,Electronics,Wearables,Noise,9928,2,5,18863,4375,Gujarat,Ahmedabad,60332,COD,Cancelled
10287,2025-03-18,C37244,Shelby Crawford,P5835,HP Pavilion,Electronics,Laptops,HP,63544,3,10,171569,42523,Maharashtra,Mumbai,11045,Prepaid,Cancelled
10288,2025-03-31,C64903,Scott Gibbs,P4804,Levi's Jeans,Fashion,Clothing,Levi's,6097,1,10,5487,965,West Bengal,Kolkata,34873,COD,Cancelled
10289,2024-10-21,C47117,Anna Serrano,P7538,Zara Dress,Fashion,Clothing,Zara,1086,3,15,2769,629,Gujarat,Ahmedabad,44228,COD,Delivered
10290,2024-12-24,C98418,Kaitlin Johnson,P1610,Zara Dress,Fashion,Clothing,Zara,40580,2,20,64928,11293,West Bengal,Kolkata,68212,Prepaid,Shipped
10291,2025-02-14,C65635,Toni Smith,P6551,Allen Solly Shirt,Fashion,Clothing,Allen Solly,9627,3,5,27437,8177,Delhi,New Delhi,44762,COD,Delivered
10292,2024-11-15,C30446,Melissa Martin,P9522,HP Pavilion,Electronics,Laptops,HP,14053,1,20,11242,1196,Gujarat,Ahmedabad,21338,Prepaid,Delivered
10293,2025-02-17,C99007,Terri Villa,P8845,Levi's Jeans,Fashion,Clothing,Levi's,38937,2,15,66193,10743,Tamil Nadu,Chennai,43528,Prepaid,Delivered
10294,2024-10-20,C30689,Dr. Michael Williams,P1529,Noise Smartwatch,Electronics,Wearables,Noise,63075,3,10,170302,42021,Karnataka,Bengaluru,31996,COD,Shipped
10295,2025-02-16,C86804,Christopher Allen,P4372,Allen Solly Shirt,Fashion,Clothing,Allen Solly,9888,1,10,8899,1281,West Bengal,Kolkata,30128,COD,Cancelled
10296,2024-11-16,C59494,Julie Walter,P1542,HP Pavilion,Electronics,Laptops,HP,6591,1,10,5932,602,Karnataka,Bengaluru,18588,Prepaid,Delivered
10297,2024-12-30,C91884,Alexis Conrad,P2258,iPhone 13,Electronics,Mobile Phones,Apple,23182,2,0,46364,10066,Maharashtra,Mumbai,01239,Prepaid,Delivered
10298,2025-02-26,C18561,Robert Cooke,P3753,Prestige Cooker,Home,Kitchen,Prestige,14121,2,15,24006,2786,West Bengal,Kolkata,03058,COD,Cancelled
10299,2024-10-20,C80760,Katrina Johnson,P5065,Redmi Note 11,Electronics,Mobile Phones,Redmi,56329,3,5,160538,18646,Tamil Nadu,Chennai,15168,Prepaid,Cancelled
10300,2025-02-04,C22354,Paula Nunez,P2499,Urban Ladder Chair,Home,Furniture,Urban Ladder,43486,3,20,104366,21846,Karnataka,Bengaluru,50291,Prepaid,Cancelled
10301,2025-03-17,C29986,Jeffrey Mcintyre,P5223,Urban Ladder Chair,Home,Furniture,Urban Ladder,38175,2,20,61080,10673,Maharashtra,Mumbai,44137,Prepaid,Delivered
10302,2025-03-03,C99324,Chad Dixon,P3061,Milton Water Bottle,Home,Kitchen,Milton,18937,1,0,18937,5031,Gujarat,Ahmedabad,70408,COD,Cancelled
10303,2025-01-01,C46112,Jason Hopkins,P2557,Adidas Running Shoes,Fashion,Footwear,Adidas,23569,3,10,63636,16714,Karnataka,Bengaluru,13156,Prepaid,Cancelled
10304,2025-01-07,C75755,Danielle James,P7543,Bata Sandals,Fashion,Footwear,Bata,33940,2,5,64486,14636,Tamil Nadu,Chennai,52253,Prepaid,Shipped
10305,2024-12-01,C23519,Jennifer Perkins,P5426,Zara Dress,Fashion,Clothing,Zara,47781,1,10,43003,6292,Maharashtra,Mumbai,33579,COD,Cancelled
10306,2024-12-08,C30872,Jacqueline Johnson,P5369,Bata Sandals,Fashion,Footwear,Bata,36087,3,0,108261,32386,Gujarat,Ahmedabad,80665,COD,Delivered
